X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
499496.520069673,188939.314873727,5440,Domino’s Pizza,0.05,Food Establishment,Restaurant,,322 N MAIN ST,BARRE,WASHINGTON,05641,8026586448,,,0
498186.008385677,190317.338652949,5443,BURGER KING #9109,0.252,Food Establishment,Restaurant,,342 N MAIN ST,BARRE,WASHINGTON,05641,,,,0
499816.247417326,188850.408401676,5445,BACKSTRETCH LOUNGE,0.26,Food Establishment,Restaurant,,36 SUMMER ST,BARRE,WASHINGTON,05641,,,,0
498345.335911441,188317.276129008,5446,ROWAN COURT HEALTH & REHAB,0.504,Nursing/Assisted Living,Residential Facility,,378 PROSPECT STREET,BARRE,WASHINGTON,05641,,,,0
499424.597411495,189128.211506612,5447,MR Z'S PIZZA,0.8925,Food Establishment,Restaurant,,379 NORTH MAIN ST,BARRE,WASHINGTON,05641,8024793259,http://www.misterzsrestaurant.com/,,0
499504.317116494,186339.294772643,5448,McDonald’s,0.735,Food Establishment,Restaurant,,385 BARRE MONTPEILER ROAD,BARRE,WASHINGTON,05641,,,,0
498186.008385677,190317.338652949,5451,DENTE'S MARKET,0.18,Food Establishment,Grocery,,406 NORTH MAIN STREET,BARRE,WASHINGTON,05641,,http://www.vaics.org/stores?store=6,,0
499320.705446704,189294.889766572,5452,BEVERAGE BARON,0.18,Food Establishment,Convenience Store,,411 NORTH MAIN ST,BARRE,WASHINGTON,05641,8024799227,,https://www.facebook.com/pages/Beverage-Baron-Redemption/100515603341878,0
499888.1834318,188605.960081621,5454,CORNERSTONE PUB & KITCHEN,1.155,Food Establishment,Restaurant,,47 N MAIN ST,BARRE,WASHINGTON,05641,8024762121,,,0
501439.525921712,185983.876181059,5455,HIGHLAND SUGARWORKS,,Food Manufacturer,Sweets,,49 Parker  RD,BARRE,WASHINGTON,05678,8024791747,,,0
499760.296780402,188928.188722524,5456,CENTRAL MARKET,0.05,Food Establishment,Caterer,,50 SUMMER ST,BARRE,WASHINGTON,05641,,,,0
498186.008385677,190317.338652949,5457,Cumberland Farms,0.18,Food Establishment,Convenience Store,,524 N MAIN ST,BARRE,WASHINGTON,05641,5082701400,http://www.cumberlandfarms.com/,,0
500888.094698023,183383.771219114,5459,GRANITEVILLE GENERAL STORE,0.18,Food Establishment,Convenience Store,,652 GRANITEVILLE RD,BARRE TOWN,WASHINGTON,05654,8024765088,http://www.granitevillegeneralstore.com/,,0
473916.425102066,238316.506965158,5460,SIMPLY SUBS INC,0.168,Food Establishment,Restaurant,,70 NORTH MAIN ST,BARRE,WASHINGTON,05641,8024792423,http://simplysubs.us/,,0
499840.208525766,188072.623152996,5461,OUT DOGGIN IT,0.05,Food Establishment,Mobile Unit,,75 BROOKLYN ST,BARRE,WASHINGTON,05641,8024763398,,,0
499920.155868708,188428.180256194,5462,LADDER 1 GRILL,0.735,Food Establishment,Restaurant,,8 S MAIN ST,BARRE,WASHINGTON,05641,8024615337,,,0
500032.072112439,187994.842869451,5463,SUBWAY,0.21,Food Establishment,Restaurant,,88 N MAIN ST,BARRE,WASHINGTON,05641,,,,0
499456.573155115,189172.653666058,5464,MULLIGAN'S IRISH PUB,0.84,Food Establishment,Restaurant,,9 MAPLE AVE,BARRE,WASHINGTON,05641,8022790232,http://www.mulligansvt.com/,https://www.facebook.com/mulligansvt,0
495612.997778691,190729.669980561,5465,BERLIN HEALTH & REHAB CENTER,0.74025,Nursing/Assisted Living,Residential Facility,,98 HOSPITALITY DRIVE,BARRE,WASHINGTON,05641,(802) 229-0308,http://www.reveraberlin.com/,,0
495141.812520783,191118.895801862,5466,CENTRAL VERMONT HOSPITAL,0.6405,Hospital,,,PO BOX 547,BARRE,WASHINGTON,05641,(802) 371-4100,,,0
499712.348427332,189183.748694188,5467,BARRE AUDITORIUM,0.2625,Food Establishment,Restaurant,,20 AUDITORIUM HL,BARRE,WASHINGTON,05641,8024760256,,,0
499944.139372767,188650.404211963,5469,BARRE LODGE OF ELKS #1535,3.15,Food Establishment,Restaurant,,10 JEFFERSON ST,BARRE,WASHINGTON,05641,8024799522,,,0
495933.136228683,191529.474582481,5470,SHORT STOP,0.18,Food Establishment,Grocery,,1097 ROUTE 302,BARRE CITY,WASHINGTON,05641,(802) 479-2213,,,0
500143.998016332,187794.842783069,5471,BAMBOO GARDENS,0.21,Food Establishment,Restaurant,,115 S MAIN ST,BARRE,WASHINGTON,05641,8024769400,,,0
499808.249190263,188683.740416993,5472,PLANET ROCK,0.25725,Food Establishment,Bar,Bars/Pubs,123 N MAIN ST,BARRE,WASHINGTON,05641,8026220335,,,0
500080.04185262,187717.063320752,5473,TINAS GRILL & DELI,0.26,Food Establishment,Restaurant,,131 S MAIN ST,BARRE CITY,WASHINGTON,05641,(802) 476-5257,,,0
499776.274204724,188661.519004479,5474,ESPRESSO BUENO,0.42,Food Establishment,Restaurant,,248 NORTH MAIN ST,BARRE,WASHINGTON,05641,8024790896,,,0
499848.213887752,188550.404830853,5475,STONECUTTERS BREW HOUSE,0.26,Food Establishment,Restaurant,,14 N MAIN ST,BARRE CITY,WASHINGTON,05641,(802) 476-6000,,,0
499520.511981656,189105.981359339,5476,DELICATE DECADENCE,0.189,Food Establishment,Bakery,,15 COTTAGE ST STE 1,BARRE,WASHINGTON,05641,8024797948,,,0
499888.179449004,188372.624685219,5477,CHAMPLAIN FARMS,0.18,Food Establishment,Convenience Store,,15 S MAIN ST,BARRE,WASHINGTON,05641,8009993726,,,0
499776.276099408,188717.07506882,5478,LACE CO,0.72,Food Establishment,Grocery,,159 N MAIN ST,BARRE CITY,WASHINGTON,05641,(802) 476-4276,,,0
499776.276099408,188717.07506882,5479,PAKASTANI FOODS,0.18,Food Establishment,Grocery,,159 N MAIN ST,BARRE CITY,WASHINGTON,05641,(802) 476-4276,,,0
499776.276099408,188717.07506882,5480,VERMONT MINI BAKES,0.603636177141831,Food Manufacturer,Bakery,,159 N MAIN ST,BARRE CITY,WASHINGTON,05641,(802) 476-4276,,,0
500088.041034592,187383.727637096,5482,COTTAGE STREET PASTA INC,,Food Manufacturer,Food Processor,,167 S MAIN ST,BARRE CITY,WASHINGTON,05641,(802) 4764-024,,,0
500088.041034592,187383.727637096,5483,JONNYS SOUTH SIDE PIZZA,0.603636177141831,Food Manufacturer,Food Processor,,167 S MAIN ST,BARRE CITY,WASHINGTON,05641,(802) 476-4024,,,0
500599.677203597,187961.536525225,5484,CHAMPLAIN FARMS,0.126,Food Establishment,Restaurant,,169 WASHINGTON ST,BARRE,WASHINGTON,05641,8009993726,,,0
500096.036658555,187350.394179785,5485,ROUND TABLE RESTAURANT,0.26,Food Establishment,Restaurant,,173 S MAIN ST,BARRE CITY,WASHINGTON,05641,(802) 476-6678,,,0
499088.958573281,189617.143403776,5486,MUTUO INC,2.7615,Food Establishment,Restaurant,,20 BECKLEY ST,BARRE,WASHINGTON,05641,8024768173,,,0
499928.148760095,188339.290503536,5487,BASILS PIZZERIA,0.462,Food Establishment,Restaurant,,20 S MAIN ST,BARRE,WASHINGTON,05641,8024775032,,,0
499704.335453418,188739.300343342,5488,EL SOL,0.26,Food Establishment,Restaurant,,210 N MAIN ST,BARRE CITY,WASHINGTON,05641,(802) 476-6444,,,0
499656.377426195,188794.858750477,5490,ES PIT STOP,0.26,Food Establishment,Restaurant,,240 N MAIN ST,BARRE CITY,WASHINGTON,05641,(802) 479-0404,,,0
499792.279672096,189239.301786505,5492,BOR CONCESSION,0.05,Food Establishment,Concession Stand,,25 AUDITORIUM HILL,BARRE,WASHINGTON,05641,,,,0
499624.406282597,188839.305362763,5493,SEAN & NORAS,0.26,Food Establishment,Restaurant,,276 N MAIN ST,BARRE CITY,WASHINGTON,05641,(802) 476-7326,,,0
498952.91557138,188539.375351353,5494,SISSYS SPECIALTY CAKES,0.13,Food Establishment,Bakery,,3 JACQUES ST,BARRE CITY,WASHINGTON,05641,(802) 479-0451,,,0
499560.460829433,188861.531764678,5495,CHINATOWN RESTAURANT,0.168,Food Establishment,Restaurant,,302 N MAIN ST STE 1,BARRE,WASHINGTON,05641,8024791999,,,0
499536.483945823,188905.97827925,5496,SOUP N GREENS,1.2075,Food Establishment,Restaurant,,316 NORTH MAIN ST,BARRE,WASHINGTON,05641,8022294380,,,0
499520.498184369,188917.09064427,5497,AMERICAN LEGION,3.99,Food Establishment,Restaurant,,320 N MAIN ST,BARRE,WASHINGTON,05641,8024799058,,,0
499432.589467264,189117.099590421,5498,FASTOP EXXON,0.18,Food Establishment,Grocery,,377 N MAIN ST,BARRE CITY,WASHINGTON,05641,(802) 476-7695,,,0
499576.477623503,189328.201953593,5499,MAPLESIDE MARKET & DELI,0.18,Food Establishment,Grocery,,39 MAPLE AV,BARRE CITY,WASHINGTON,05641,(802) 476-3344,,,0
499056.979312935,189550.480546292,5501,NORTH END DELI MART,0.18,Food Establishment,Convenience Store,,475 N MAIN ST,BARRE,WASHINGTON,05403,8028645155,,,0
499017.033436746,189661.598697611,5502,SUES KITCHEN,0.05,Food Establishment,Caterer,,7 HAWES PL,BARRE CITY,WASHINGTON,05641,(802) 479-5508,,,0
499696.328082755,188439.29800836,5503,DELLS DOGS,0.1875,Food Establishment,Caterer,,74 PROSPECT ST,BARRE CITY,WASHINGTON,05641,(802) 479-2562,,,0
499920.155868708,188428.180256194,5504,L & JS FIREHOUSE CAFE,0.26,Food Establishment,Restaurant,,8 S MAIN ST,BARRE CITY,WASHINGTON,05641,(802) 476-4477,,,0
500383.92340242,186317.064910134,5505,QUARRY HILL QUICK STOP,0.18,Food Establishment,Convenience Store,,296 QUARRY HILL,BARRE TOWN,WASHINGTON,00,8022499070,,,0
498544.994059284,187450.555328224,5510,GREEN MOUNTAIN BAKED,0.13,Food Establishment,Home-based Business,,205 MORRISON RD,BARRE TOWN,WASHINGTON,05641,8024761805,,,0
499016.617641476,186883.797309663,5511,HP HOOD INC,,Food Manufacturer,Dairy,Milk,219 ALLEN ST,BARRE TOWN,WASHINGTON,00,(802) 4766-605,,,0
500679.305606319,191017.131709846,5513,BROOKSIDE COUNTRY STORE & DELI,0.18,Food Establishment,Convenience Store,,339 EAST MONTPELIER RD,BARRE TOWN,WASHINGTON,05641,8024765560,,,0
499664.245296384,186339.284652082,5514,M & M BEVERAGE CENTERS,0.18,Food Establishment,Grocery,,370 S BARRE RD,BARRE TOWN,WASHINGTON,00,(802) 476-4700,,,0
502319.750515075,184361.899503796,5516,LAWSON'S STORE,0.72,Food Establishment,Grocery,,40 CHURCHILL ROAD,BARRE TOWN,WASHINGTON,05678,,,,0
501031.720121612,185772.687454313,5517,VERMONT BUTTER & CHEESE CO INC,4.165,Food Manufacturer,Dairy,Cheese,40 PITMAN RD,BARRE TOWN,WASHINGTON,00,(802) 4799-371,,,0
500799.105519437,191517.151819164,5518,CANADIAN CLUB,3.15,Food Establishment,Restaurant,,414 EAST MONTPELIER RD,BARRE,WASHINGTON,05641,8024799090,,,0
499776.220024033,187072.617630973,5519,BARRE CITY ELEMENTARY & MIDDLE SCHOOL,0.429195,Food Establishment,Caterer,,50 PARKSIDE TER,BARRE,WASHINGTON,00,8024766362,,,0
502767.777590085,184139.849985854,5521,LODGE AT MILLSTONE HILL,0.084,Food Establishment,Lodging,,59 LITTLE JOHN RD,BARRE TOWN,WASHINGTON,05678,8022792221,,,0
501695.596708355,185317.267604206,5522,BARRE TOWN ELEMENTARY AND MIDDLE SCHOOL,0.483075,Food Establishment,School,,70 WEBSTERVILLE RD,BARRE,WASHINGTON,00,8024766617,,,0
500095.979359476,191283.767441202,5523,KNIGHTS OF COLUMBUS HALL,4.2,Food Establishment,Restaurant,,84 PINE HILL RD,BARRE TOWN,WASHINGTON,05641,(802) 479-0912,,,0
504055.363064969,184573.852108576,5524,NORTH WOODS CAFE #450,0.18,Food Establishment,Caterer,,973 E BARRE RD,EAST BARRE,WASHINGTON,00,8024765041,,,0
500583.894455201,185639.298535264,5525,MAC AULEY WHOLESALE MEATS,,Food Manufacturer,Food Processor,,169 Sterling Hill Rd,BARRE TOWN,WASHINGTON,05641,(802) 4790-519,,,0
490090.767252803,195757.998780377,5526,DEREK'S QUIK STOP,0.18,Food Establishment,Grocery,,1239 JUNCTION ROAD,BERLIN,WASHINGTON,05602,,,,0
495141.812520783,191118.895801862,5527,CENTRAL VERMONT HOSPITAL CAFE,2.016,Food Establishment,Hospital,,130 FISHER RD,BERLIN,WASHINGTON,05641,8023714153,,,0
495141.812520783,191118.895801862,5528,CENTRAL VERMONT MEDICAL CENTER,0.6405,Hospital,,,130 FISHER RD,BERLIN,WASHINGTON,05641,(802) 371-4100,,,0
495885.439481617,191918.398784659,5529,McDonald’s,1.47,Food Establishment,Restaurant,,1332 US ROUTE 302,BERLIN,WASHINGTON,05602,8027473365,,,0
495646.311170771,192763.010508098,5532,WAYSIDE RESTAURANT,1.302,Food Establishment,Restaurant,,1873 US ROUTE 302,MONTPELIER,WASHINGTON,05602,8022236611,,http://www.facebook.com/pages/Wayside-Restaurant/170196166342999,0
494797.310064802,189974.700785609,5533,ABBEY LANE FOOD COURT @ BC/BS,1.3965,Food Establishment,Restaurant,,21 INDUSTRIAL LN,BERLIN,WASHINGTON,05601,8023713384,,,0
493902.568474913,190364.364350787,5534,APPLEBEES NEIGHBORHOOD BAR & GRILL 6803,1.974,Food Establishment,Restaurant,,213 PAINE TURNPIKE NORTH,BERLIN,WASHINGTON,05602,8022292223,,,0
493902.568474913,190364.364350787,5535,COMFORT INN,0.2625,Food Establishment,Restaurant,,213 PAINE TPKE N,BERLIN,WASHINGTON,05602,8022292222,,,0
493902.568474913,190364.364350787,5536,MAPLEWOOD,0.18,Food Establishment,Convenience Store,,159 PAINE TPKE N,MONTPELIER,WASHINGTON,05602,8022295291,,,0
494805.908597272,190741.370182059,5537,SANDYS COLLECTIBLES,0.26,Food Establishment,Restaurant,,282 BERLIN MALL RD,BERLIN,WASHINGTON,05602,(802) 223-2931,,,0
495885.223522296,191573.949516803,5539,KFC,0.399,Food Establishment,Restaurant,,1129 US-302,BERLIN,WASHINGTON,05602,(802) 985-3634,,,0
495717.983718171,192418.513462708,5541,SUBWAY,0.21,Food Establishment,Restaurant,,365 BARRE-MONTPELIER RD STE 4,BERLIN,WASHINGTON,05602,8024763737,,,0
494270.275148912,190475.145689708,5542,BERLIN ELEMENTARY SCHOOL,0.11752,Food Establishment,School,,372 PAINE TURNPIKE NORTH,BERLIN,WASHINGTON,05602,8022232796,,,0
489432.844388764,188836.682890201,5543,RIVERTON COUNTRY STORE,0.18,Food Establishment,Grocery,,3795 CROSSTOWN RD,BERLIN,WASHINGTON,05602,(802) 485-4885,,,0
496588.046802456,190995.760907233,5544,Dunkin’ Donuts,0.21,Food Establishment,Bakery,,571 VT ROUTE 302,BERLIN,WASHINGTON,05641,8022497890,,,0
497275.057109846,190528.767207593,5545,PRICE CHOPPER #123,0.72,Food Establishment,Grocery,,168 AMES DR,BERLIN,WASHINGTON,05602,5183555000,http://www.pricechopper.com/,,0
519261.413012145,208779.320062546,5547,GOODRICHS MAPLE FARM,,Food Manufacturer,Food Processor,,2427 US ROUTE 2,CABOT,WASHINGTON,05647,(802) 4263-388,,,0
515174.900911229,211490.896802198,5548,CABOT SCHOOL,0.032375,Food Establishment,School,,25 COMMON RD,CABOT,WASHINGTON,05647,8025632289,,,0
515015.892294291,211357.188754142,5549,GOLDIES GATHERING AT CABOT INN,0.26,Food Establishment,Restaurant,,3075 MAIN ST,CABOT,WASHINGTON,05647,(802) 563-3377,,,0
515023.832643318,211368.318708466,5550,BUTTERS RESTAURANT,0.084,Food Establishment,Restaurant,,3087 MAIN STREET,CABOT,WASHINGTON,05647,,,,0
515063.636619307,211379.522176242,5551,CABOT VILLAGE STORE,0.18,Food Establishment,Convenience Store,,3109 MAIN ST,CABOT,WASHINGTON,05647,8025632900,,,0
515174.787260997,208112.956404858,5552,FRUITLANDS BED & BREAKFAST,0.063,Food Establishment,B&B,,506 THISTLE HILL RD,CABOT,WASHINGTON,05658,8024263889,,,0
516130.409559362,211648.753258162,5553,RHAPSODY NATURAL FOODS,,Food Manufacturer,Food Processor,,752 DANVILLE HILL RD,CABOT,WASHINGTON,05647,8025632172,,,0
516250.004109708,211604.603367397,5554,LITTLE COUNTRY,0.18,Food Establishment,Grocery,,820 DANVILLE HILL ROAD,CABOT,WASHINGTON,05647,,,,0
519140.386909179,206567.746986114,5555,COVENANT HILLS CHRISTIAN CAMP,0.315,Food Establishment,Camp,,TOWN ROAD 49,CABOT,WASHINGTON,05647,,,,0
505964.978453121,204375.685801902,5556,GRAND VIEW WINERY,0.020024038,Food Manufacturer,Alcohol Manufacturer,Wine,2113 MAX GRAY RD,CALAIS,WASHINGTON,05648,(802) 4567-012,,,0
500382.63681943,208328.678235368,5557,MAPLE CORNER CAFE,0.18,Food Establishment,Restaurant,,31 WEST COUNTY RD,CALAIS,WASHINGTON,05648,8022294329,,https://www.facebook.com/pages/Maple-Corner-Store/166437843397728,0
503845.076376771,202162.912188908,5558,CALAIS ELEMENTARY SCHOOL,0.075145,Food Establishment,School,,321 LIGHTENING RIDGE RD,CALAIS,WASHINGTON,05648,8024547777,,,0
504575.962537254,206463.530383862,5559,FARM HOUSE CAFE THE,0.26,Food Establishment,Restaurant,,3689 ROUTE 14,CALAIS,WASHINGTON,05648,(802) 456-9900,,,0
504575.962537254,206463.530383862,5560,FARMHOUSE CATERING CO. ,0.05,Food Establishment,Caterer,,3689 VERMONT ROUTE 14,CALAIS,WASHINGTON,05650,802-456-9900,https://www.farmhousecateringvermont.com/,,0
500765.023481428,209650.988637664,5561,MONTEVERDI SPIRITS,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",376 UPPER CURTIS ROAD,CALAIS,WASHINGTON,05648,,,,0
505539.902119062,207242.084443545,5563,GENERAL STORE,0.18,Food Establishment,Grocery,,4520 VT RTE 14,CALAIS,WASHINGTON,05650,,,https://www.facebook.com/pages/The-General-Store/112102192187807,0
505233.913879131,211097.55040531,5564,ANNIES NATURALS,,Food Manufacturer,Food Processor,,792 FOSTER HILL RD,CALAIS,WASHINGTON,05648,(802) 4568-866,,,0
497839.156999499,204784.447223009,5565,LISAS HOME COOKING,0.055,Food Establishment,Caterer,,859 WHEELER RD,CALAIS,WASHINGTON,05648,(802) 229-8097,,,0
497839.156999499,204784.447223009,5566,VERMONT COUNTRY CHEF THE,0.05,Food Establishment,Home-based Business,,859 WHEELER RD,CALAIS,WASHINGTON,05648,8022292560,,,0
473988.519982292,204691.394963636,5567,KIMCHI FOR CHINGU,0.05,Food Establishment,Caterer,,1270 SCRABBLE HILL ROAD,DUXBURY,WASHINGTON,05676,,,,0
478150.633040377,202176.0479838,5568,GARDEN TOWER B AND B,0.0525,Food Establishment,Restaurant,,2574 CROSSETT HILL,DUXBURY,WASHINGTON,05676,,,,0
477088.154061078,194901.634013888,5569,HARWOOD UNION HIGH SCHOOL,0.10115,School,School,,458 VT ROUTE 100,DUXBURY,WASHINGTON,05660,,,,0
477088.154061078,194901.634013888,5570,HARWOOD UHSD 19,0.054385,Food Establishment,School,,458 VT ROUTE 100,DUXBURY,WASHINGTON,05676,8022445186,,,0
473947.498034721,206402.758484794,5571,TAMALE GIRL,0.05,Food Establishment,Caterer,,4825 RIVER RD,DUXBURY,WASHINGTON,05676,(802) 244-1827,,,0
479874.351063002,202381.637536872,5572,CROSSETT BROOK MIDDLE SCHOOL,0.103295,Food Establishment,School,,5672 VT ROUTE 100,DUXBURY,WASHINGTON,05676,,,,0
477506.38723495,200411.492070789,5573,MOOSE MEADOW LODGE,0.105,Food Establishment,B&B,,607 CROSSETT HILL RD,DUXBURY,WASHINGTON,05676,8022445378,,,0
472870.021893892,204184.80401733,5574,SHERRY'S OF VERMONT,0.13,Food Establishment,Home-based Business,,926 MARSHALL RD,DUXBURY,WASHINGTON,05676,(802) 578-8563,https://www.sherrysofvermont.com/,,0
478124.653616915,199176.016208337,5575,GRUNBERG HAUS,0.294,Food Establishment,Lodging,,94 PINE ST,DUXBURY,WASHINGTON,05676,8022447726,,,0
503903.495953314,184395.981955954,5576,MORGANS EAST BARRE MARKET,0.05,Food Establishment,Convenience Store,,130 MILL ST,BARRE,WASHINGTON,05649,8024395716,,,0
504055.363064969,184573.852108576,5579,Jiffy Mart,0.05,Food Establishment,Convenience Store,,973 E BARRE RD,EAST BARRE,WASHINGTON,05151,8024765041,,,0
505539.902119062,207242.084443545,5581,EAST CALAIS GENERAL STORE,0.18,Food Establishment,Convenience Store,,4520 VT ROUTE 14,CALAIS,WASHINGTON,05650,8024568861,,,0
496567.996933891,198484.80261875,5582,MORSE FARM MAPLE SUGARWORKS,0,Food Manufacturer,Food Processor,,1168 COUNTY RD,EAST MONTPELIER,WASHINGTON,05651,800.242.2740,https://www.morsefarm.com/,,0
497572.644235799,195684.289951122,5583,HIGH HILL INN,0.063,Food Establishment,B&B,,265 GREEN RD,EAST MONTPELIER,WASHINGTON,05651,7037280464,,,0
501014.034376019,196717.273893955,5584,CP DUDLEY STORE,0.05,Food Establishment,Caterer,,2915 US ROUTE 2,EAST MONTPELIER,WASHINGTON,05651,802-223-2792,,,0
501014.034376019,196717.273893955,5585,C P DUDLEY STORE,0.18,Food Establishment,Grocery,,2915 US ROUTE 2,EAST MONTPELIER,WASHINGTON,05651,,,,0
503704.466365384,196896.024122268,5586,MAMAS MELTING POT,0.1365,Food Establishment,Restaurant,,4723 US ROUTE 2,EAST MONTPELIER,WASHINGTON,05666,,,,0
497851.512448198,193828.602043415,5587,U-32 HIGH SCHOOL,0.137725,Food Establishment,School,,930 GALLISON HILL RD,EAST MONTPELIER,WASHINGTON,05651,8022290321,,,0
500375.231188404,198483.913969005,5588,EAST MONTPELIER ELEMENTARY,0.13447,Food Establishment,School,,665 VINCENT FLATS RD,EAST MONTPELIER,WASHINGTON,05651,8022237936,,,0
471781.163007881,188355.444676709,5590,THEOFOOD INC,,Food Manufacturer,Food Processor,,1145 BRAGG HILL RD,FAYSTON,WASHINGTON,05660,(802) 5834-713,,,0
466477.319413096,189202.617000705,5591,MAD RIVER GLEN COOP,2.3625,Food Establishment,Restaurant,,57 SCHUSS PASS,FAYSTON,WASHINGTON,05673,8024963491,,,0
470392.638790564,187128.186560608,5592,HYDE AWAY,0.63,Food Establishment,Lodging,,1428 MILLBROOK RD,FAYSTON,WASHINGTON,05673,8024962322,,,0
469754.632209937,187486.657207545,5593,MOUNTAIN VIEW INN,0.21,Food Establishment,Restaurant,,1912 MILL BROOK RD,FAYSTON,WASHINGTON,05673,8024962426,,,0
468703.777046015,188436.051363923,5594,MAD RIVER BARN,1.575,Food Establishment,Lodging,,2849 MILL BROOK RD,FAYSTON,WASHINGTON,05673,7853318467,,,0
472234.889454054,193564.784677138,5595,SPICE OF LIFE SPIRITS CORP,0.021,Food Establishment,Restaurant,,3411 N FAYSTON RD,FAYSTON,WASHINGTON,05660,8024965949,http://www.vtspiceoflife.com/home/,,0
470529.838131552,189194.296478135,5596,WOODEN SPOON,0.055,Food Establishment,Caterer,,375 STAGECOACH ROAD,FAYSTON,WASHINGTON,05673,,http://www.woodenspoon-vt.com/,,0
471767.489063048,187033.246136695,5598,MILLBROOK LODGE,0.168,Food Establishment,Restaurant,,533 MILL BROOK RD,FAYSTON,WASHINGTON,05673,,,,0
467870.623712435,186440.009457944,5599,MOUNT ELLEN BASE LODGE AT SUGARBUSH,3.675,Food Establishment,Restaurant,,SUGARBUSH NORTH,FAYSTON,WASHINGTON,05674,8025836832,,,0
467750.296360316,186362.81849039,5600,GLEN HOUSE ON MOUNT ELLEN AT SUGARBUSH,1.365,Food Establishment,Restaurant,,SUGARBUSH NORTH,FAYSTON,WASHINGTON,05660,8025836360,,,0
470783.382892865,186893.098475663,5601,TUCKER HILL INN,0.8925,Food Establishment,Lodging,,65 MARBLE HILL RD,FAYSTON,WASHINGTON,05673,6163893571,,,0
471519.33525795,186967.648317155,5602,BONGIORNOS,1.05,Food Establishment,Restaurant,,675 MILL BROOK RD,FAYSTON,WASHINGTON,05673,(802) 496-6265,,,0
471407.153452531,186912.578357844,5603,WEATHERTOP MOUNTAIN INN,0.252,Food Establishment,B&B,,755 MILL BROOK RD,FAYSTON,WASHINGTON,05673,802-496-4909,,,0
469262.826394676,186611.135722475,5604,FAYSTON SCHOOL,0.06215,Food Establishment,School,,782 GERMAN FLATS RD,FAYSTON,WASHINGTON,05660,8024963636,,,0
468998.166781866,186445.707082073,5605,WHITE HORSE INN,0.26,Food Establishment,Lodging,,999 GERMAN FLATS RD,FAYSTON,WASHINGTON,05660,8024969448,,,0
500704.106513043,183272.637781985,5606,HOMECOOKED FOR YOU,0.05,Food Establishment,Caterer,,18 CREST STREET,GRANITEVILLE,WASHINGTON,05654,,,,0
504705.121370029,193118.814054822,5607,GREEN MOUNTAIN TROLLEY COMPANY,0.05,Food Establishment,Caterer,,281 MIDDLE ROAD,GRANITEVILLE,WASHINGTON,05670,,,,0
500688.024943289,184050.414805409,5608,ROCK OF AGES VISITORS CENTER,0.05,Food Establishment,Caterer,,560 GRANITEVILLE RD,GRANITEVILLE,WASHINGTON,05641,,,,0
508395.095757461,199789.318835332,5609,TWINFIELD HIGH SCHOOL ,0.073325,Food Establishment,School,,106 NASMITH BROOK RD,PLAINFIELD,WASHINGTON,05658,8024263213,,,0
509347.468699715,209024.276065724,5610,CHILLY WILLY'S ICE CREAM PARLOR,0.26,Food Establishment,Restaurant,,1111 THISTLE HILL ROAD,MARSHFIELD,WASHINGTON,05658,,,,0
511887.786856143,205594.930294721,5611,MOS BACKYARD BBQ LLC,0.05,Food Establishment,Home-based Business,,134 GILMAN ST,MARSHFIELD,WASHINGTON,05658,8022796427,,,0
512150.688132364,205706.52932495,5612,RIVERS EDGE QUIK STOP,0.26,Food Establishment,Convenience Store,,1401 US ROUTE 2,MARSHFIELD,WASHINGTON,05658,8024262063,,,0
512102.851149395,205706.440552864,5613,MARSHFIELD VILLAGE STORE,0.18,Food Establishment,Convenience Store,,1425 US ROUTE 2,MARSHFIELD,WASHINGTON,05658,8024264321,,,0
507919.268816949,203922.189447454,5614,WELL ROOTED CATERING,0.05,Food Establishment,Caterer,,153 PITKIN FARMS ROAD,MARSHFIELD,WASHINGTON,05658,,,,0
511799.883591346,205705.886461935,5615,RED DOOR BAKERY,0.13,Food Manufacturer,Bakery,,1616 US ROUTE 2,MARSHFIELD,WASHINGTON,05658,8024263469,,,0
511680.370576961,205661.225559375,5616,RAINBOW SWEETS,0.252,Food Establishment,Bakery,,1689 US ROUTE 2,MARSHFIELD,WASHINGTON,05658,8024263531,,,0
512150.688132364,205706.52932495,5617,DEREK'S QUICK STOP,0.18,Food Establishment,Grocery,,1782 VT ROUTE 215 S,MARSHFIELD,WASHINGTON,05658,,,,0
506223.500372617,200864.70289616,5618,HOLLISTER HILL FARM BED & BREAKFAST,0.063,Food Establishment,B&B,,2193 HOLLISTER HILL RD,MARSHFIELD,WASHINGTON,05658,8024547725,,,0
508594.31958492,200000.694485571,5619,CREATIVE FRANKS #1535,0.05,Food Establishment,Mobile Unit,,311 NASMITH BROOK RD,MARSHFIELD,WASHINGTON,05667,8024263173,,,0
508877.279273327,203178.949777239,5621,HILL FARM OF VERMONT,,Food Manufacturer,Food Processor,,424 BENT RD,MARSHFIELD,WASHINGTON,05658,(802) 4263-234,,,0
508044.885709354,205533.512031636,5622,WHIZZO BAGELS,0.13,Food Establishment,Home-based Business,,5550 HOLLISTER HILL RD,MARSHFIELD,WASHINGTON,05658,8024263724,,,0
508010.843583533,200777.754989866,5623,MARSHFIELD INN & MOTEL,0.105,Food Establishment,B&B,,5630 US ROUTE 2,MARSHFIELD,WASHINGTON,05658,8024263383,,,0
